,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,env1,tot_val
387,1.0,1.0,0.0,0,1.0,3.0,0,4,2.0,0,1
388,1.0,1.0,0.0,0,1.0,3.0,1,2,1.0,0,3
389,1.0,1.0,0.0,0,1.0,3.0,1,2,2.0,0,1
390,1.0,1.0,0.0,0,1.0,3.0,1,3,1.0,0,3
391,1.0,1.0,0.0,0,1.0,3.0,1,3,2.0,0,1
392,1.0,1.0,0.0,0,1.0,3.0,1,4,1.0,0,3
393,1.0,1.0,0.0,0,1.0,3.0,1,4,2.0,0,2
394,1.0,1.0,0.0,0,1.0,3.0,2,2,7.0,0,1
395,1.0,1.0,0.0,0,1.0,3.0,2,4,1.0,0,1
396,1.0,1.0,0.0,0,1.0,3.0,3,3,1.0,0,1
397,1.0,1.0,0.0,0,1.0,4.0,0,2,1.0,0,1
398,1.0,1.0,0.0,0,2.0,1.0,0,1,1.0,0,1
399,1.0,1.0,0.0,0,2.0,1.0,0,2,1.0,0,3
400,1.0,1.0,0.0,0,2.0,1.0,0,2,2.0,0,1
401,1.0,1.0,0.0,0,2.0,1.0,0,2,7.0,0,1
402,1.0,1.0,0.0,0,2.0,1.0,0,3,1.0,0,3
403,1.0,1.0,0.0,0,2.0,1.0,0,3,2.0,0,1
404,1.0,1.0,0.0,0,2.0,1.0,0,4,1.0,0,3
405,1.0,1.0,0.0,0,2.0,1.0,0,4,2.0,0,1
406,1.0,1.0,0.0,0,2.0,1.0,1,2,1.0,0,2
407,1.0,1.0,0.0,0,2.0,1.0,1,2,2.0,0,1
408,1.0,1.0,0.0,0,2.0,1.0,1,3,1.0,0,3
409,1.0,1.0,0.0,0,2.0,1.0,1,3,2.0,0,2
410,1.0,1.0,0.0,0,2.0,1.0,1,4,1.0,0,3
411,1.0,1.0,0.0,0,2.0,1.0,1,4,2.0,0,2
412,1.0,1.0,0.0,0,2.0,1.0,2,2,1.0,0,1
413,1.0,1.0,0.0,0,2.0,1.0,2,3,1.0,0,3
414,1.0,1.0,0.0,0,2.0,1.0,2,4,1.0,0,2
415,1.0,1.0,0.0,0,2.0,1.0,2,4,2.0,0,1
416,1.0,1.0,0.0,0,2.0,2.0,0,2,1.0,0,3
417,1.0,1.0,0.0,0,2.0,2.0,0,2,2.0,0,2
418,1.0,1.0,0.0,0,2.0,2.0,0,3,1.0,0,1
419,1.0,1.0,0.0,0,2.0,2.0,0,3,2.0,0,2
420,1.0,1.0,0.0,0,2.0,2.0,0,3,7.0,0,1
421,1.0,1.0,0.0,0,2.0,2.0,0,4,2.0,0,1
422,1.0,1.0,0.0,0,2.0,2.0,1,1,2.0,0,1
423,1.0,1.0,0.0,0,2.0,2.0,1,2,1.0,0,2
424,1.0,1.0,0.0,0,2.0,2.0,1,3,1.0,0,3
425,1.0,1.0,0.0,0,2.0,2.0,1,3,2.0,0,2
426,1.0,1.0,0.0,0,2.0,2.0,1,4,1.0,0,1
427,1.0,1.0,0.0,0,2.0,2.0,1,4,2.0,0,1
428,1.0,1.0,0.0,0,2.0,2.0,2,3,1.0,0,1
429,1.0,1.0,0.0,0,2.0,2.0,2,3,2.0,0,1
430,1.0,1.0,0.0,0,2.0,2.0,3,3,1.0,0,1
431,1.0,1.0,0.0,0,2.0,2.0,3,3,2.0,0,1
432,1.0,1.0,0.0,0,2.0,3.0,0,2,1.0,0,2
433,1.0,1.0,0.0,0,2.0,3.0,0,2,2.0,0,3
434,1.0,1.0,0.0,0,2.0,3.0,0,3,1.0,0,3
435,1.0,1.0,0.0,0,2.0,3.0,0,3,2.0,0,2
436,1.0,1.0,0.0,0,2.0,3.0,1,2,1.0,0,1
437,1.0,1.0,0.0,0,2.0,3.0,1,3,1.0,0,3
438,1.0,1.0,0.0,0,2.0,3.0,1,3,2.0,0,2
439,1.0,1.0,0.0,0,2.0,3.0,1,4,1.0,0,3
440,1.0,1.0,0.0,0,2.0,3.0,1,4,2.0,0,1
441,1.0,1.0,0.0,0,2.0,3.0,1,4,7.0,0,1
442,1.0,1.0,0.0,0,2.0,3.0,2,2,1.0,0,2
443,1.0,1.0,0.0,0,2.0,3.0,2,2,2.0,0,1
444,1.0,1.0,0.0,0,2.0,3.0,2,3,1.0,0,1
445,1.0,1.0,0.0,0,2.0,3.0,2,3,2.0,0,1
446,1.0,1.0,0.0,0,2.0,3.0,2,4,1.0,0,1
447,1.0,1.0,0.0,0,2.0,3.0,3,2,1.0,0,1
448,1.0,1.0,0.0,0,2.0,4.0,1,3,1.0,0,1
449,1.0,1.0,0.0,0,3.0,1.0,0,3,1.0,0,1
450,1.0,1.0,0.0,0,3.0,1.0,1,3,1.0,0,3
451,1.0,1.0,0.0,0,3.0,1.0,1,3,2.0,0,2
452,1.0,1.0,0.0,0,3.0,1.0,1,4,1.0,0,2
453,1.0,1.0,0.0,0,3.0,1.0,2,3,1.0,0,2
454,1.0,1.0,0.0,0,3.0,1.0,2,3,2.0,0,1
455,1.0,1.0,0.0,0,3.0,1.0,2,4,1.0,0,2
456,1.0,1.0,0.0,0,3.0,2.0,0,2,2.0,0,1
457,1.0,1.0,0.0,0,3.0,2.0,0,4,1.0,0,1
458,1.0,1.0,0.0,0,3.0,3.0,0,2,1.0,0,1
459,1.0,1.0,0.0,0,3.0,3.0,0,3,1.0,0,2
460,1.0,1.0,0.0,0,3.0,3.0,1,3,1.0,0,1
461,1.0,1.0,0.0,0,4.0,1.0,1,1,1.0,0,1
462,1.0,1.0,0.0,0,4.0,1.0,1,3,1.0,0,1
463,1.0,1.0,0.0,0,4.0,1.0,1,3,7.0,0,1
464,1.0,1.0,0.0,0,4.0,1.0,1,4,1.0,0,1
465,1.0,1.0,0.0,0,4.0,1.0,1,4,4.0,0,1
466,1.0,1.0,0.0,0,4.0,2.0,0,3,1.0,0,2
467,1.0,1.0,0.0,0,4.0,2.0,1,3,1.0,0,1
468,1.0,1.0,0.0,0,4.0,2.0,1,4,2.0,0,1
469,1.0,1.0,0.0,0,4.0,3.0,1,2,1.0,0,1
470,1.0,1.0,0.0,0,4.0,3.0,1,2,7.0,0,1
471,1.0,1.0,0.0,0,4.0,3.0,1,3,1.0,0,2
472,1.0,1.0,0.0,0,4.0,3.0,1,4,1.0,0,2
473,1.0,1.0,1.0,0,1.0,1.0,0,1,1.0,0,3
474,1.0,1.0,1.0,0,1.0,1.0,0,1,2.0,0,1
475,1.0,1.0,1.0,0,1.0,1.0,0,2,1.0,0,5
476,1.0,1.0,1.0,0,1.0,1.0,0,2,2.0,0,4
477,1.0,1.0,1.0,0,1.0,1.0,0,2,3.0,0,1
478,1.0,1.0,1.0,0,1.0,1.0,0,2,5.0,0,1
479,1.0,1.0,1.0,0,1.0,1.0,0,3,1.0,0,4
480,1.0,1.0,1.0,0,1.0,1.0,0,3,2.0,0,3
481,1.0,1.0,1.0,0,1.0,1.0,0,4,1.0,0,3
482,1.0,1.0,1.0,0,1.0,1.0,1,1,1.0,0,3
483,1.0,1.0,1.0,0,1.0,1.0,1,2,1.0,0,5
484,1.0,1.0,1.0,0,1.0,1.0,1,2,2.0,0,4
485,1.0,1.0,1.0,0,1.0,1.0,1,2,7.0,0,1
486,1.0,1.0,1.0,0,1.0,1.0,1,3,1.0,0,4
487,1.0,1.0,1.0,0,1.0,1.0,1,3,2.0,0,3
488,1.0,1.0,1.0,0,1.0,1.0,1,4,1.0,0,3
489,1.0,1.0,1.0,0,1.0,1.0,1,4,2.0,0,1
490,1.0,1.0,1.0,0,1.0,1.0,2,1,1.0,0,1
491,1.0,1.0,1.0,0,1.0,1.0,2,2,1.0,0,3
492,1.0,1.0,1.0,0,1.0,1.0,2,3,1.0,0,3
493,1.0,1.0,1.0,0,1.0,1.0,2,3,2.0,0,1
494,1.0,1.0,1.0,0,1.0,1.0,3,2,1.0,0,1
495,1.0,1.0,1.0,0,1.0,1.0,3,3,1.0,0,1
496,1.0,1.0,1.0,0,1.0,2.0,0,1,1.0,0,2
497,1.0,1.0,1.0,0,1.0,2.0,0,1,2.0,0,2
498,1.0,1.0,1.0,0,1.0,2.0,0,2,1.0,0,5
499,1.0,1.0,1.0,0,1.0,2.0,0,2,2.0,0,4
500,1.0,1.0,1.0,0,1.0,2.0,0,3,1.0,0,4
501,1.0,1.0,1.0,0,1.0,2.0,0,3,2.0,0,3
502,1.0,1.0,1.0,0,1.0,2.0,1,1,1.0,0,1
503,1.0,1.0,1.0,0,1.0,2.0,1,2,1.0,0,4
504,1.0,1.0,1.0,0,1.0,2.0,1,2,2.0,0,4
505,1.0,1.0,1.0,0,1.0,2.0,1,2,3.0,0,1
506,1.0,1.0,1.0,0,1.0,2.0,1,3,2.0,0,1
507,1.0,1.0,1.0,0,1.0,2.0,2,2,1.0,0,3
508,1.0,1.0,1.0,0,1.0,2.0,2,2,2.0,0,1
509,1.0,1.0,1.0,0,1.0,2.0,2,3,2.0,0,2
510,1.0,1.0,1.0,0,1.0,2.0,2,3,7.0,0,1
511,1.0,1.0,1.0,0,1.0,2.0,4,2,2.0,0,1
512,1.0,1.0,1.0,0,1.0,3.0,0,1,1.0,0,3
513,1.0,1.0,1.0,0,1.0,3.0,0,1,2.0,0,2
514,1.0,1.0,1.0,0,1.0,3.0,0,2,1.0,0,5
515,1.0,1.0,1.0,0,1.0,3.0,0,2,2.0,0,5
516,1.0,1.0,1.0,0,1.0,3.0,0,2,3.0,0,1
517,1.0,1.0,1.0,0,1.0,3.0,0,3,1.0,0,4
518,1.0,1.0,1.0,0,1.0,3.0,0,3,2.0,0,3
519,1.0,1.0,1.0,0,1.0,3.0,0,4,1.0,0,2
520,1.0,1.0,1.0,0,1.0,3.0,0,4,2.0,0,1
521,1.0,1.0,1.0,0,1.0,3.0,1,1,1.0,0,3
522,1.0,1.0,1.0,0,1.0,3.0,1,1,2.0,0,1
523,1.0,1.0,1.0,0,1.0,3.0,1,2,1.0,0,4
524,1.0,1.0,1.0,0,1.0,3.0,1,2,2.0,0,4
525,1.0,1.0,1.0,0,1.0,3.0,1,2,7.0,0,1
526,1.0,1.0,1.0,0,1.0,3.0,1,3,1.0,0,3
527,1.0,1.0,1.0,0,1.0,3.0,1,3,2.0,0,1
528,1.0,1.0,1.0,0,1.0,3.0,1,4,1.0,0,2
529,1.0,1.0,1.0,0,1.0,3.0,1,4,2.0,0,3
530,1.0,1.0,1.0,0,1.0,3.0,2,2,1.0,0,3
531,1.0,1.0,1.0,0,1.0,3.0,2,2,2.0,0,3
532,1.0,1.0,1.0,0,1.0,3.0,2,2,7.0,0,1
533,1.0,1.0,1.0,0,1.0,3.0,2,3,1.0,0,3
534,1.0,1.0,1.0,0,1.0,3.0,2,4,1.0,0,1
535,1.0,1.0,1.0,0,1.0,3.0,3,2,1.0,0,1
536,1.0,1.0,1.0,0,1.0,3.0,3,2,2.0,0,2
537,1.0,1.0,1.0,0,1.0,3.0,4,2,1.0,0,1
538,1.0,1.0,1.0,0,1.0,4.0,0,1,2.0,0,1
539,1.0,1.0,1.0,0,1.0,4.0,0,2,1.0,0,3
540,1.0,1.0,1.0,0,1.0,4.0,0,2,2.0,0,3
541,1.0,1.0,1.0,0,1.0,4.0,0,3,1.0,0,1
542,1.0,1.0,1.0,0,1.0,4.0,0,3,2.0,0,1
543,1.0,1.0,1.0,0,1.0,4.0,1,2,1.0,0,1
544,1.0,1.0,1.0,0,1.0,4.0,1,2,2.0,0,3
545,1.0,1.0,1.0,0,1.0,4.0,2,2,1.0,0,1
546,1.0,1.0,1.0,0,1.0,4.0,2,2,2.0,0,1
547,1.0,1.0,1.0,0,1.0,4.0,2,3,1.0,0,1
548,1.0,1.0,1.0,0,2.0,1.0,0,1,1.0,0,3
549,1.0,1.0,1.0,0,2.0,1.0,0,2,1.0,0,5
550,1.0,1.0,1.0,0,2.0,1.0,0,2,2.0,0,3
551,1.0,1.0,1.0,0,2.0,1.0,0,2,5.0,0,1
552,1.0,1.0,1.0,0,2.0,1.0,0,3,1.0,0,4
553,1.0,1.0,1.0,0,2.0,1.0,0,3,2.0,0,3
554,1.0,1.0,1.0,0,2.0,1.0,1,1,1.0,0,1
555,1.0,1.0,1.0,0,2.0,1.0,1,2,1.0,0,4
556,1.0,1.0,1.0,0,2.0,1.0,1,2,2.0,0,4
557,1.0,1.0,1.0,0,2.0,1.0,1,4,1.0,0,1
558,1.0,1.0,1.0,0,2.0,1.0,2,2,1.0,0,3
559,1.0,1.0,1.0,0,2.0,1.0,2,2,2.0,0,1
560,1.0,1.0,1.0,0,2.0,1.0,2,3,2.0,0,1
561,1.0,1.0,1.0,0,2.0,1.0,3,2,1.0,0,1
562,1.0,1.0,1.0,0,2.0,2.0,0,1,1.0,0,2
563,1.0,1.0,1.0,0,2.0,2.0,0,1,2.0,0,2
564,1.0,1.0,1.0,0,2.0,2.0,0,2,1.0,0,5
565,1.0,1.0,1.0,0,2.0,2.0,0,2,2.0,0,4
566,1.0,1.0,1.0,0,2.0,2.0,0,2,6.0,0,1
567,1.0,1.0,1.0,0,2.0,2.0,0,2,7.0,0,1
568,1.0,1.0,1.0,0,2.0,2.0,0,3,1.0,0,4
569,1.0,1.0,1.0,0,2.0,2.0,0,3,2.0,0,3
570,1.0,1.0,1.0,0,2.0,2.0,1,1,2.0,0,1
571,1.0,1.0,1.0,0,2.0,2.0,1,2,1.0,0,4
572,1.0,1.0,1.0,0,2.0,2.0,1,2,2.0,0,4
573,1.0,1.0,1.0,0,2.0,2.0,1,3,1.0,0,1
574,1.0,1.0,1.0,0,2.0,2.0,1,3,2.0,0,2
575,1.0,1.0,1.0,0,2.0,2.0,1,4,1.0,0,1
576,1.0,1.0,1.0,0,2.0,2.0,1,4,2.0,0,1
577,1.0,1.0,1.0,0,2.0,2.0,2,1,2.0,0,1
578,1.0,1.0,1.0,0,2.0,2.0,2,2,1.0,0,3
579,1.0,1.0,1.0,0,2.0,2.0,2,2,2.0,0,3
580,1.0,1.0,1.0,0,2.0,2.0,3,3,2.0,0,1
581,1.0,1.0,1.0,0,2.0,2.0,4,4,1.0,0,1
582,1.0,1.0,1.0,0,2.0,3.0,0,1,1.0,0,3
583,1.0,1.0,1.0,0,2.0,3.0,0,1,2.0,0,3
584,1.0,1.0,1.0,0,2.0,3.0,0,2,1.0,0,5
585,1.0,1.0,1.0,0,2.0,3.0,0,2,2.0,0,5
586,1.0,1.0,1.0,0,2.0,3.0,0,2,7.0,0,1
587,1.0,1.0,1.0,0,2.0,3.0,0,3,1.0,0,4
588,1.0,1.0,1.0,0,2.0,3.0,0,3,2.0,0,3
589,1.0,1.0,1.0,0,2.0,3.0,0,4,1.0,0,2
590,1.0,1.0,1.0,0,2.0,3.0,1,1,1.0,0,3
591,1.0,1.0,1.0,0,2.0,3.0,1,1,2.0,0,1
592,1.0,1.0,1.0,0,2.0,3.0,1,2,1.0,0,5
593,1.0,1.0,1.0,0,2.0,3.0,1,2,2.0,0,4
594,1.0,1.0,1.0,0,2.0,3.0,1,2,4.0,0,1
595,1.0,1.0,1.0,0,2.0,3.0,1,3,1.0,0,3
596,1.0,1.0,1.0,0,2.0,3.0,1,3,2.0,0,1
597,1.0,1.0,1.0,0,2.0,3.0,1,3,7.0,0,1
598,1.0,1.0,1.0,0,2.0,3.0,1,4,1.0,0,1
599,1.0,1.0,1.0,0,2.0,3.0,2,2,1.0,0,3
600,1.0,1.0,1.0,0,2.0,3.0,2,2,2.0,0,3
601,1.0,1.0,1.0,0,2.0,3.0,2,3,1.0,0,2
602,1.0,1.0,1.0,0,2.0,3.0,2,3,2.0,0,1
603,1.0,1.0,1.0,0,2.0,3.0,3,2,1.0,0,1
604,1.0,1.0,1.0,0,2.0,3.0,3,3,1.0,0,2
605,1.0,1.0,1.0,0,2.0,3.0,4,2,1.0,0,1
606,1.0,1.0,1.0,0,2.0,3.0,4,3,1.0,0,1
607,1.0,1.0,1.0,0,2.0,4.0,0,2,1.0,0,3
608,1.0,1.0,1.0,0,2.0,4.0,0,2,2.0,0,3
609,1.0,1.0,1.0,0,2.0,4.0,0,3,1.0,0,2
610,1.0,1.0,1.0,0,2.0,4.0,0,3,2.0,0,1
611,1.0,1.0,1.0,0,2.0,4.0,1,2,1.0,0,3
612,1.0,1.0,1.0,0,2.0,4.0,1,2,2.0,0,1
613,1.0,1.0,1.0,0,2.0,4.0,2,2,1.0,0,1
614,1.0,1.0,1.0,0,2.0,4.0,3,2,1.0,0,2
615,1.0,1.0,1.0,0,2.0,4.0,3,3,2.0,0,1
616,1.0,1.0,1.0,0,3.0,1.0,0,2,1.0,0,3
617,1.0,1.0,1.0,0,3.0,1.0,0,2,2.0,0,2
618,1.0,1.0,1.0,0,3.0,1.0,0,3,1.0,0,3
619,1.0,1.0,1.0,0,3.0,1.0,0,3,2.0,0,1
620,1.0,1.0,1.0,0,3.0,1.0,1,2,1.0,0,3
621,1.0,1.0,1.0,0,3.0,1.0,1,2,2.0,0,1
622,1.0,1.0,1.0,0,3.0,1.0,1,3,1.0,0,1
623,1.0,1.0,1.0,0,3.0,2.0,0,1,1.0,0,1
624,1.0,1.0,1.0,0,3.0,2.0,0,1,2.0,0,1
625,1.0,1.0,1.0,0,3.0,2.0,0,2,1.0,0,3
626,1.0,1.0,1.0,0,3.0,2.0,0,2,2.0,0,3
627,1.0,1.0,1.0,0,3.0,2.0,0,2,7.0,0,1
628,1.0,1.0,1.0,0,3.0,2.0,0,3,1.0,0,3
629,1.0,1.0,1.0,0,3.0,2.0,1,2,1.0,0,3
630,1.0,1.0,1.0,0,3.0,2.0,1,2,2.0,0,2
631,1.0,1.0,1.0,0,3.0,2.0,1,3,2.0,0,1
632,1.0,1.0,1.0,0,3.0,3.0,0,2,1.0,0,4
633,1.0,1.0,1.0,0,3.0,3.0,0,2,2.0,0,3
634,1.0,1.0,1.0,0,3.0,3.0,0,3,1.0,0,3
635,1.0,1.0,1.0,0,3.0,3.0,0,3,2.0,0,1
636,1.0,1.0,1.0,0,3.0,3.0,0,4,1.0,0,1
637,1.0,1.0,1.0,0,3.0,3.0,1,2,1.0,0,3
638,1.0,1.0,1.0,0,3.0,3.0,1,2,2.0,0,3
639,1.0,1.0,1.0,0,3.0,3.0,2,2,1.0,0,3
640,1.0,1.0,1.0,0,3.0,4.0,0,2,2.0,0,2
641,1.0,1.0,1.0,0,3.0,4.0,1,4,1.0,0,1
642,1.0,1.0,1.0,0,4.0,1.0,0,2,1.0,0,3
643,1.0,1.0,1.0,0,4.0,1.0,0,2,2.0,0,3
644,1.0,1.0,1.0,0,4.0,1.0,0,2,7.0,0,1
645,1.0,1.0,1.0,0,4.0,1.0,0,3,1.0,0,2
646,1.0,1.0,1.0,0,4.0,1.0,1,1,2.0,0,1
647,1.0,1.0,1.0,0,4.0,1.0,1,2,1.0,0,2
648,1.0,1.0,1.0,0,4.0,1.0,1,2,2.0,0,1
649,1.0,1.0,1.0,0,4.0,2.0,0,2,1.0,0,1
650,1.0,1.0,1.0,0,4.0,2.0,0,2,2.0,0,3
651,1.0,1.0,1.0,0,4.0,2.0,1,2,1.0,0,3
652,1.0,1.0,1.0,0,4.0,2.0,1,2,2.0,0,2
653,1.0,1.0,1.0,0,4.0,2.0,1,2,7.0,0,1
654,1.0,1.0,1.0,0,4.0,2.0,1,3,2.0,0,1
655,1.0,1.0,1.0,0,4.0,2.0,1,3,7.0,0,1
656,1.0,1.0,1.0,0,4.0,2.0,2,4,1.0,0,1
657,1.0,1.0,1.0,0,4.0,2.0,3,2,1.0,0,1
658,1.0,1.0,1.0,0,4.0,3.0,0,2,1.0,0,4
659,1.0,1.0,1.0,0,4.0,3.0,0,2,2.0,0,3
660,1.0,1.0,1.0,0,4.0,3.0,0,3,1.0,0,3
661,1.0,1.0,1.0,0,4.0,3.0,0,3,2.0,0,1
662,1.0,1.0,1.0,0,4.0,3.0,1,1,2.0,0,1
663,1.0,1.0,1.0,0,4.0,3.0,1,2,1.0,0,3
664,1.0,1.0,1.0,0,4.0,3.0,1,2,2.0,0,3
665,1.0,1.0,1.0,0,4.0,3.0,1,2,4.0,0,1
666,1.0,1.0,1.0,1,2.0,1.0,1,1,1.0,0,1
667,1.0,1.0,1.0,1,2.0,2.0,1,1,1.0,0,1
668,1.0,1.0,2.0,0,1.0,1.0,0,1,1.0,0,3
669,1.0,1.0,2.0,0,1.0,1.0,0,1,2.0,0,1
670,1.0,1.0,2.0,0,1.0,1.0,0,1,7.0,0,1
671,1.0,1.0,2.0,0,1.0,1.0,0,2,1.0,0,5
672,1.0,1.0,2.0,0,1.0,1.0,0,2,2.0,0,3
673,1.0,1.0,2.0,0,1.0,1.0,0,3,1.0,0,5
674,1.0,1.0,2.0,0,1.0,1.0,0,3,2.0,0,5
675,1.0,1.0,2.0,0,1.0,1.0,0,3,3.0,0,1
676,1.0,1.0,2.0,0,1.0,1.0,0,3,5.0,0,2
677,1.0,1.0,2.0,0,1.0,1.0,0,3,7.0,0,3
678,1.0,1.0,2.0,0,1.0,1.0,0,4,1.0,0,5
679,1.0,1.0,2.0,0,1.0,1.0,0,4,2.0,0,4
680,1.0,1.0,2.0,0,1.0,1.0,0,4,7.0,0,1
681,1.0,1.0,2.0,0,1.0,1.0,1,1,1.0,0,4
682,1.0,1.0,2.0,0,1.0,1.0,1,1,2.0,0,3
683,1.0,1.0,2.0,0,1.0,1.0,1,2,1.0,0,5
684,1.0,1.0,2.0,0,1.0,1.0,1,2,2.0,0,5
685,1.0,1.0,2.0,0,1.0,1.0,1,2,5.0,0,1
686,1.0,1.0,2.0,0,1.0,1.0,1,2,7.0,0,1
687,1.0,1.0,2.0,0,1.0,1.0,1,3,1.0,0,5
688,1.0,1.0,2.0,0,1.0,1.0,1,3,2.0,0,5
689,1.0,1.0,2.0,0,1.0,1.0,1,3,3.0,0,3
690,1.0,1.0,2.0,0,1.0,1.0,1,3,5.0,0,3
691,1.0,1.0,2.0,0,1.0,1.0,1,3,7.0,0,4
692,1.0,1.0,2.0,0,1.0,1.0,1,4,1.0,0,5
693,1.0,1.0,2.0,0,1.0,1.0,1,4,2.0,0,4
694,1.0,1.0,2.0,0,1.0,1.0,1,4,5.0,0,1
695,1.0,1.0,2.0,0,1.0,1.0,1,4,7.0,0,1
696,1.0,1.0,2.0,0,1.0,1.0,2,1,1.0,0,4
697,1.0,1.0,2.0,0,1.0,1.0,2,2,1.0,0,4
698,1.0,1.0,2.0,0,1.0,1.0,2,2,2.0,0,3
699,1.0,1.0,2.0,0,1.0,1.0,2,3,1.0,0,5
700,1.0,1.0,2.0,0,1.0,1.0,2,3,2.0,0,5
701,1.0,1.0,2.0,0,1.0,1.0,2,3,3.0,0,1
702,1.0,1.0,2.0,0,1.0,1.0,2,3,5.0,0,2
703,1.0,1.0,2.0,0,1.0,1.0,2,3,7.0,0,3
704,1.0,1.0,2.0,0,1.0,1.0,2,4,1.0,0,4
705,1.0,1.0,2.0,0,1.0,1.0,2,4,2.0,0,3
706,1.0,1.0,2.0,0,1.0,1.0,3,1,1.0,0,2
707,1.0,1.0,2.0,0,1.0,1.0,3,1,2.0,0,1
708,1.0,1.0,2.0,0,1.0,1.0,3,2,1.0,0,4
709,1.0,1.0,2.0,0,1.0,1.0,3,2,2.0,0,3
710,1.0,1.0,2.0,0,1.0,1.0,3,2,4.0,0,1
711,1.0,1.0,2.0,0,1.0,1.0,3,3,1.0,0,4
712,1.0,1.0,2.0,0,1.0,1.0,3,3,2.0,0,3
713,1.0,1.0,2.0,0,1.0,1.0,3,3,7.0,0,1
714,1.0,1.0,2.0,0,1.0,1.0,3,4,1.0,0,3
715,1.0,1.0,2.0,0,1.0,1.0,3,4,2.0,0,1
716,1.0,1.0,2.0,0,1.0,1.0,4,1,1.0,0,1
717,1.0,1.0,2.0,0,1.0,1.0,4,1,5.0,0,1
718,1.0,1.0,2.0,0,1.0,1.0,4,3,1.0,0,4
719,1.0,1.0,2.0,0,1.0,1.0,4,3,2.0,0,2
720,1.0,1.0,2.0,0,1.0,1.0,4,4,1.0,0,3
721,1.0,1.0,2.0,0,1.0,1.0,4,4,2.0,0,1
722,1.0,1.0,2.0,0,1.0,2.0,0,1,1.0,0,1
723,1.0,1.0,2.0,0,1.0,2.0,0,1,2.0,0,1
724,1.0,1.0,2.0,0,1.0,2.0,0,1,3.0,0,1
725,1.0,1.0,2.0,0,1.0,2.0,0,2,1.0,0,4
726,1.0,1.0,2.0,0,1.0,2.0,0,2,2.0,0,3
727,1.0,1.0,2.0,0,1.0,2.0,0,3,1.0,0,5
728,1.0,1.0,2.0,0,1.0,2.0,0,3,2.0,0,5
729,1.0,1.0,2.0,0,1.0,2.0,0,3,3.0,0,3
730,1.0,1.0,2.0,0,1.0,2.0,0,3,4.0,0,1
731,1.0,1.0,2.0,0,1.0,2.0,0,3,5.0,0,1
732,1.0,1.0,2.0,0,1.0,2.0,0,3,6.0,0,1
733,1.0,1.0,2.0,0,1.0,2.0,0,3,7.0,0,1
734,1.0,1.0,2.0,0,1.0,2.0,0,4,1.0,0,3
735,1.0,1.0,2.0,0,1.0,2.0,0,4,2.0,0,2
736,1.0,1.0,2.0,0,1.0,2.0,1,1,1.0,0,3
737,1.0,1.0,2.0,0,1.0,2.0,1,1,2.0,0,3
738,1.0,1.0,2.0,0,1.0,2.0,1,2,1.0,0,4
739,1.0,1.0,2.0,0,1.0,2.0,1,2,2.0,0,4
740,1.0,1.0,2.0,0,1.0,2.0,1,3,1.0,0,5
741,1.0,1.0,2.0,0,1.0,2.0,1,3,2.0,0,5
742,1.0,1.0,2.0,0,1.0,2.0,1,3,3.0,0,1
743,1.0,1.0,2.0,0,1.0,2.0,1,3,4.0,0,1
744,1.0,1.0,2.0,0,1.0,2.0,1,3,5.0,0,2
745,1.0,1.0,2.0,0,1.0,2.0,1,4,1.0,0,3
746,1.0,1.0,2.0,0,1.0,2.0,1,4,2.0,0,3
747,1.0,1.0,2.0,0,1.0,2.0,2,2,1.0,0,3
748,1.0,1.0,2.0,0,1.0,2.0,2,2,2.0,0,1
749,1.0,1.0,2.0,0,1.0,2.0,2,3,1.0,0,4
750,1.0,1.0,2.0,0,1.0,2.0,2,3,2.0,0,3
751,1.0,1.0,2.0,0,1.0,2.0,2,4,1.0,0,3
752,1.0,1.0,2.0,0,1.0,2.0,3,2,1.0,0,1
753,1.0,1.0,2.0,0,1.0,2.0,3,3,1.0,0,1
754,1.0,1.0,2.0,0,1.0,2.0,3,3,2.0,0,2
755,1.0,1.0,2.0,0,1.0,2.0,4,3,1.0,0,1
756,1.0,1.0,2.0,0,1.0,2.0,4,3,2.0,0,1
757,1.0,1.0,2.0,0,1.0,3.0,0,1,1.0,0,1
758,1.0,1.0,2.0,0,1.0,3.0,0,1,2.0,0,1
759,1.0,1.0,2.0,0,1.0,3.0,0,2,1.0,0,4
760,1.0,1.0,2.0,0,1.0,3.0,0,2,2.0,0,4
761,1.0,1.0,2.0,0,1.0,3.0,0,2,3.0,0,2
762,1.0,1.0,2.0,0,1.0,3.0,0,3,1.0,0,5
763,1.0,1.0,2.0,0,1.0,3.0,0,3,2.0,0,5
764,1.0,1.0,2.0,0,1.0,3.0,0,3,7.0,0,2
765,1.0,1.0,2.0,0,1.0,3.0,0,4,1.0,0,3
766,1.0,1.0,2.0,0,1.0,3.0,0,4,2.0,0,3
767,1.0,1.0,2.0,0,1.0,3.0,1,1,1.0,0,3
768,1.0,1.0,2.0,0,1.0,3.0,1,2,1.0,0,4
769,1.0,1.0,2.0,0,1.0,3.0,1,2,2.0,0,4
770,1.0,1.0,2.0,0,1.0,3.0,1,3,1.0,0,5
771,1.0,1.0,2.0,0,1.0,3.0,1,3,2.0,0,5
772,1.0,1.0,2.0,0,1.0,3.0,1,3,7.0,0,1
773,1.0,1.0,2.0,0,1.0,3.0,1,4,1.0,0,3
